"StromalScore"	"ImmuneScore"	"ESTIMATEScore"	"TumorPurity"
"MB.0382"	1185.9025168471	1638.52545336577	2824.42797021287	0.523723394779071
"MB.0066"	542.702648650098	1675.860454781	2218.5631034311	0.597315585993964
"MB.0144"	906.760934154521	1511.03345839598	2417.7943925505	0.573608969656971
"MB.0596"	1444.2883721446	1928.45009205513	3372.73846419972	0.453537225372556
"MB.0164"	1043.34029402525	1789.7702403185	2833.11053434375	0.522637238240897
"MB.0215"	1175.59869827646	1394.57957302275	2570.17827129921	0.555144569452648
"MB.0146"	213.10747582458	777.593791129199	990.70126695378	0.731408888375522
"MB.0229"	960.595908476562	839.828452691494	1800.42436116806	0.645385394896884
"MB.0505"	1499.83532584273	1455.45151080072	2955.28683664345	0.50726423309605
"MB.0102"	894.26487477833	1377.08048404287	2271.3453588212	0.591083917554259
"MB.0569"	1312.13821094397	2004.1405123028	3316.27872324677	0.460907815085558
"MB.0516"	555.433260840196	1040.67433796403	1596.10759880422	0.668000818126247
"MB.0272"	714.666250157397	1698.40734267004	2413.07359282744	0.574176454589092
"MB.0585"	1026.01342671377	1390.07196610313	2416.0853928169	0.573814439467548
"MB.0494"	1483.53833058664	2040.72831995944	3524.26665054608	0.433603257010609
"MB.0306"	971.056847045592	1796.6250487692	2767.68189581479	0.530801089182341
"MB.0463"	1086.96907562742	716.413858823416	1803.38293445083	0.645053602941108
"MB.0198"	1243.44073113073	508.141620489965	1751.5823516207	0.650845189451023
"MB.0203"	915.357324722461	1341.82683116372	2257.18415588618	0.592759339919868
"MB.0607"	1118.08471049535	1917.14698957291	3035.23170006826	0.497116444033661
"MB.0631"	1050.45253559135	1493.03775682979	2543.49029242114	0.558398685229975
"MB.0363"	855.54895206752	2291.61076594287	3147.15971801039	0.482794176817882
"MB.0427"	542.300041426367	2366.93769678769	2909.23773821406	0.513077850754315
"MB.0519"	1018.75481808747	2777.77799475606	3796.53281284353	0.397253524207396
"MB.0371"	1362.68736678583	1472.87656162303	2835.56392840886	0.52233017384255
"MB.0380"	482.914819010696	1610.36011824875	2093.27493725945	0.611963321331774
"MB.0221"	425.981694518997	1263.1519852999	1689.13367981889	0.657777232658761
"MB.0348"	79.2884396398154	313.181330850917	392.469770490733	0.788397174726438
"MB.0261"	717.601446930877	936.056243244892	1653.65769017577	0.661690623196928
"MB.0576"	1172.9989374305	1304.23544953541	2477.23438696591	0.56644024068792
"MB.0385"	392.162244603515	1213.17098331358	1605.33322791709	0.666992452297322
"MB.0659"	-236.694635592984	-318.604287381142	-555.298922974127	0.866086904343416
"MB.0270"	159.63483846818	1024.13787167036	1183.77271013854	0.711791165819599
"MB.0379"	1334.99268162677	1514.68625603837	2849.67893766513	0.520562238320806
"MB.0527"	1140.2490806692	1667.19349686309	2807.44257753229	0.525845742791712
"MB.0624"	1357.47836147129	1514.4425090837	2871.92087055499	0.517771855858293
"MB.0273"	677.718374750014	604.580628579642	1282.29900332966	0.701558736564678
"MB.0050"	731.834158281712	951.146519640444	1682.98067792216	0.658457257773654
"MB.0460"	1814.6192149065	2229.84899854448	4044.46821345098	0.363598704054334
"MB.0654"	658.77296494632	1008.15768908675	1666.93065403307	0.660228564921199
"MB.0454"	-370.678336295858	-6.83503273387198	-377.51336902973	0.852747831107614
"MB.0392"	1162.2998003618	1499.65415851366	2661.95395887546	0.543889473395648
"MB.0336"	811.738459903124	760.273630805943	1572.01209070907	0.670628686292548
"MB.0467"	644.485824616709	633.599705038501	1278.08552965521	0.701999344851663
"MB.0349"	769.42059379605	1051.4555929674	1820.87618676345	0.643089321676038
"MB.0378"	243.516399383356	1094.92292562272	1338.43932500608	0.695662528880641
"MB.0176"	593.264057733662	595.303631076221	1188.56768880988	0.711296613467691
"MB.0429"	399.280540789997	1008.68566928209	1407.96621007209	0.688294942623462
"MB.0397"	592.559239488049	462.666866042617	1055.22610553067	0.724917192709911
"MB.0571"	826.402247201594	1211.72318740857	2038.12543461016	0.618345665651715
"MB.0426"	1111.13464359623	830.090453491669	1941.2250970879	0.629461347727023
"MB.0135"	622.29684341478	1049.83011683511	1672.12696024989	0.659655492672425
"MB.0112"	827.626690827031	1269.89795515089	2097.52464597792	0.611469841236128
"MB.0352"	1353.67535364091	2342.42837448082	3696.10372812174	0.410738572928608
"MB.0644"	1718.52330453858	2226.85421794356	3945.37752248215	0.377109580514307
"MB.0601"	1066.17231394112	799.24936936378	1865.4216833049	0.638068283268904
"MB.0568"	1085.54037785831	1589.9516120669	2675.49198992521	0.542220806299085
"MB.0328"	779.760648025534	1324.9436262536	2104.70427427913	0.610635595707287
"MB.0325"	-63.4479423586676	1235.54700408094	1172.09906172227	0.712993706925269
"MB.0358"	1105.12956770777	1650.24821593302	2755.37778364079	0.532330886717245
"MB.0413"	1137.53400338191	1579.02932835564	2716.56333173755	0.537145371012028
"MB.0636"	1132.31999209943	936.210398684271	2068.5303907837	0.614831944663212
"MB.0145"	981.790302666509	446.875731374273	1428.66603404078	0.686087551057887
"MB.0195"	82.9769314141122	389.632318867131	472.609250281244	0.781106252533959
"MB.0422"	646.058542393965	852.692625368956	1498.75116776292	0.678566890981571
"MB.0483"	344.636964899591	1402.59698578833	1747.23395068792	0.651329656941897
"MB.0317"	1031.22620519441	1195.75195635001	2226.97816154442	0.596324465984066
"MB.0486"	791.616981881319	1156.89469128564	1948.51167316696	0.628629886397724
"MB.0139"	874.722847267418	821.999703247466	1696.72255051488	0.656937777451296
"MB.0257"	789.142296022501	332.212316647893	1121.35461267039	0.718196684905411
"MB.0345"	871.548151123447	918.154979676958	1789.70313080041	0.646586717043695
"MB.0375"	644.01671899358	2038.12180554105	2682.13852453463	0.541400785372143
"MB.0419"	998.47462688105	331.523489228518	1329.99811610957	0.696552104894289
"MB.0480"	653.498910811167	205.718686813724	859.217597624891	0.74443346560975
"MB.0311"	706.047262638785	-4.19849853527941	701.848764103506	0.75965722429522
"MB.0324"	353.873914779898	762.684805126648	1116.55871990655	0.718686365443859
"MB.0368"	-262.87336730999	916.097553797592	653.224186487602	0.764279535793909
"MB.0389"	1311.26185408465	1542.40353677719	2853.66539086185	0.520062521389596
"MB.0248"	-54.7758177158599	434.001852296312	379.226034580452	0.789591584481611
"MB.0035"	-846.896915111611	-309.559211997256	-1156.45612710887	0.906771889254463
"MB.0904"	1020.6113624163	1173.8640059805	2194.4753683968	0.6001475802166
"MB.0119"	329.890395843884	1211.34295981656	1541.23335566045	0.673973223465678
"MB.0650"	1024.90452696075	1944.38683005888	2969.29135701963	0.505491578648806
"MB.0204"	1276.23024922901	823.291600995893	2099.52185022491	0.611237841835822
"MB.0184"	-177.95381261167	426.728789568452	248.774976956782	0.80119638029761
"MB.0600"	481.699165068427	635.434813498097	1117.13397856652	0.718627647943411
"MB.0400"	925.108168096983	1384.69734312207	2309.80551121905	0.586520801781997
"MB.0511"	1199.16547169644	930.726588234494	2129.89205993093	0.607703513533299
"MB.0500"	556.887853175511	903.047492079318	1459.93534525483	0.68274104371826
"MB.0150"	758.346894925276	2245.00939059954	3003.35628552481	0.501170829239027
"MB.0895"	515.420252341906	1456.68644141349	1972.1066937554	0.625932560635694
"MB.0366"	389.76755583077	673.796565262171	1063.56412109294	0.724073567048197
"MB.0173"	-171.855223428964	1178.41940050855	1006.56417707958	0.729819017643886
"MB.0131"	715.878468821813	1113.57065686044	1829.44912568225	0.642125135003666
"MB.0206"	1468.37418688723	2454.79445316459	3923.16864005182	0.380126886918717
"MB.0315"	1331.65112933932	812.531610420331	2144.18273975965	0.606036255111468
"MB.0361"	681.696072172106	1109.4404795349	1791.136551707	0.646426193798479
"MB.0545"	1087.39777218551	1603.71105489926	2691.10882708477	0.540293250974887
"MB.0370"	54.6971012230002	1441.15172906539	1495.84883028839	0.678879764490956
"MB.0642"	372.339549300658	379.108216316024	751.447765616682	0.754902413426748
"MB.0431"	863.034078042441	1104.9218379405	1967.95591598294	0.626407612698636
"MB.0181"	1134.32018730057	1141.55670421028	2275.87689151085	0.590547248820272
"MB.0603"	677.549589649278	133.799601790988	811.349191440266	0.749106638335265
"MB.0295"	960.612761584935	1567.97792977699	2528.59069136192	0.560211697326869
"MB.0618"	1159.3044014958	900.828955039014	2060.13335653481	0.615803567328967
"MB.0496"	1100.67659722996	1087.25772504145	2187.93432227141	0.600915316925669
"MB.0411"	1304.61655715031	934.149816681355	2238.76637383167	0.594934528383999
"MB.0285"	1572.99710465311	1532.5940178237	3105.59112247681	0.488128698032027
"MB.0360"	569.277413353998	632.837868759191	1202.11528211319	0.709897416178659
"MB.0359"	1071.41034250894	1796.6503152181	2868.06065772704	0.518256539110862
"MB.0344"	1113.23810518114	1532.3228136118	2645.56091879294	0.545907166778459
"MB.0583"	1036.15957000985	704.78458973641	1740.94415974626	0.652029950538467
"MB.0202"	931.009991117699	903.202555140648	1834.21254625835	0.641588960062192
"MB.0485"	853.60995370977	1407.15724427117	2260.76719798094	0.592335669324675
"MB.0609"	735.566173057166	1399.91826636409	2135.48443942125	0.607051382461154
"MB.0538"	1005.22615047029	1207.16214594104	2212.38829641132	0.598042271050591
"MB.0197"	1323.30136718675	2148.22818977911	3471.52955696586	0.44056581496711
"MB.0410"	1177.47767910948	2255.40828132406	3432.88596043354	0.445650956921969
"MB.0528"	1134.5531731725	1956.58302510658	3091.13619827908	0.489979458015352
"MB.0165"	1115.09896257206	1743.93975767547	2859.03872024753	0.519388672547802
"MB.0152"	727.652283923218	1329.81424422241	2057.46652814563	0.616111950946122
"MB.0148"	943.632483843949	1868.0139905875	2811.64647443145	0.52532076402279
"MB.0594"	62.2204931379042	1708.18109507676	1770.40158821467	0.648745431138599
"MB.0521"	1176.45268223982	1403.64901174696	2580.10169398679	0.553932412185414
"MB.0532"	741.225698650631	1715.45061643695	2456.67631508758	0.568924541719551
"MB.0536"	1036.03314929065	1964.36746326543	3000.40061255608	0.501546220809349
"MB.0319"	277.993253153436	889.364826089452	1167.35807924289	0.713481493623069
"MB.0491"	1309.43435953936	1763.46615971816	3072.90051925752	0.492311145272602
"MB.0404"	708.527641783436	744.208898546957	1452.73654033039	0.683512752045312
"MB.0243"	1159.58186282868	828.462963098911	1988.04482592759	0.624106300949715
"MB.0580"	1214.63407758708	1731.72948891326	2946.36356650034	0.508392598972453
"MB.0312"	827.532314473804	939.563741111562	1767.09605558537	0.649114605159834
"MB.0060"	-290.095596674789	1629.85867432216	1339.76307764737	0.695522928417996
"MB.0649"	1238.98372710422	1491.54320137269	2730.5269284769	0.535415348114808
"MB.0643"	643.546093053969	2044.63204849882	2688.17814155278	0.540655196412061
"MB.0581"	612.38391245433	491.133181772229	1103.51709422656	0.720016167615158
"MB.0383"	940.154502916068	957.946869409026	1898.10137232509	0.634367363638471
"MB.0142"	-411.444207763889	-132.745496215869	-544.189703979759	0.865270574647078
"MB.0320"	1133.99956302463	754.043251671635	1888.04281469626	0.63550803732327
"MB.0207"	1017.26023127025	861.88683012022	1879.14706139047	0.636515690810284
"MB.0167"	361.665936925291	1028.45352941412	1390.11946633941	0.690192986452965
"MB.0591"	751.910125883928	827.46322725127	1579.3733531352	0.669826751821731
"MB.0613"	989.071920056681	1885.71527053385	2874.78719059053	0.517411856921323
"MB.0313"	444.842900706401	751.956590927747	1196.79949163415	0.710446766718793
"MB.0599"	1275.85924212437	281.752223544942	1557.61146566931	0.672195222477044
"MB.0286"	1870.28481733057	1930.87591441679	3801.16073174736	0.396630010162808
"MB.0575"	1456.52358737408	1403.93718696909	2860.46077434318	0.519210284051954
"MB.0214"	341.252915703729	1230.64182452427	1571.894740228	0.670641464092438
"MB.0589"	625.293166177625	1106.08512029451	1731.37828647214	0.653093931392779
"MB.0406"	616.460369459967	850.043759778819	1466.50412923879	0.682036208102321
"MB.0452"	1267.48176180474	1302.64422414418	2570.12598594892	0.555150953049893
"MB.0524"	1342.41180013201	1517.19572199133	2859.60752212333	0.519317322343829
"MB.0880"	438.154189023495	1009.8400853407	1447.99427436419	0.684020703671212
"MB.0573"	1468.1218341165	2323.10485635132	3791.22669046782	0.397968186194562
"MB.0664"	-44.7260385117059	1166.03813650998	1121.31209799827	0.718201027393735
"MB.0446"	1225.83459054945	1915.29507853622	3141.12966908567	0.483569135731803
"MB.0008"	567.848812421809	1012.85546772508	1580.70428014689	0.669681677386108
"MB.0656"	872.279197182631	1752.0176076449	2624.29680482753	0.548519692093419
"MB.0154"	1100.39167020095	850.719291258155	1951.11096145911	0.628333111053769
"MB.0597"	1293.54591100381	1352.38317889544	2645.92908989925	0.545861886080308
"MB.0550"	894.723608522137	1295.55130216445	2190.27491068658	0.600640660620637
"MB.0616"	790.403927236553	611.50620851401	1401.91013575056	0.688939550736904
"MB.0412"	408.402766643768	1064.94583824106	1473.34860488483	0.681301115983991
"MB.0122"	553.030683874553	268.352292164946	821.382976039499	0.748130142055336
"MB.0425"	1144.47635210787	1001.09372164368	2145.57007375155	0.605874256141891
"MB.0314"	395.083288854481	333.870326789722	728.953615644203	0.75706379006836
"MB.0356"	1067.70009636639	1420.84452961571	2488.5446259821	0.56507127538088
"MB.0440"	245.238117958263	812.077442429878	1057.31556038814	0.724705887280838
"MB.0398"	1249.55927085364	1869.16015157709	3118.71942243073	0.486445890018163
"MB.0438"	1065.77466658979	2301.18751835932	3366.9621849491	0.454292734180102
"MB.0449"	602.739219267268	515.7914670901	1118.53068635737	0.718485062594931
"MB.0162"	770.695741430418	1169.99158887521	1940.68733030563	0.629522683043854
"MB.0593"	973.265032766033	1376.20883786877	2349.4738706348	0.581794756078245
"MB.0301"	1026.07595840791	971.011766096741	1997.08772450465	0.623068607220514
"MB.0628"	802.417242701135	579.779009154376	1382.19625185551	0.691034121778879
"MB.0106"	615.553456385781	485.21696806903	1100.77042445481	0.72029589827386
"MB.0341"	1068.12929885077	1277.40745073258	2345.53674958335	0.582264704835254
"MB.0474"	669.174061107818	1671.16042020874	2340.33448131656	0.582885367780753
"MB.0394"	943.678406207051	1593.19829336318	2536.87669957023	0.559203770106998
"MB.0373"	728.875956091869	1519.72146061915	2248.59741671102	0.593773996438486
"MB.0247"	1407.533039342	1180.5583341555	2588.0913734975	0.552955609602331
"MB.0225"	-180.013166245836	219.389505431698	39.3763391858625	0.819208277554422
"MB.0424"	1836.23345959742	1812.97632054257	3649.20978013998	0.4170048340802
"MB.0209"	1663.65421662119	2085.17483840415	3748.82905502534	0.403669859027117
"MB.0115"	424.535436274904	1203.38426009144	1627.91969636634	0.66451858073558
"MB.0136"	1317.52879704873	1981.81747253995	3299.34626958868	0.46311213035826
"MB.0542"	795.573200338641	2192.42398514938	2987.99718548802	0.503120514415047
"MB.0354"	1626.122230436	2780.15538634843	4406.27761678444	0.313634909089158
"MB.0151"	352.935872282878	971.544530667884	1324.48040295076	0.697133010680007
"MB.0590"	-386.280204167243	840.289028721848	454.008824554605	0.782808149867592
"MB.0608"	691.402890317141	1867.02680286435	2558.42969318149	0.556578148506027
"MB.0657"	1352.5930409184	1720.01122458762	3072.60426550602	0.492348996394822
"MB.0559"	321.78914891112	329.215903329366	651.005052240486	0.764489562155483
"MB.0893"	1617.28444359747	2679.51782167539	4296.80226527286	0.328852650077811
"MB.0514"	969.737425228296	949.526366358148	1919.26379158644	0.631962962829014
"MB.0395"	543.448256870601	1531.65793706032	2075.10619393092	0.614070404798274
"MB.0294"	1454.80718423618	1809.98916220323	3264.79634643941	0.467601049070064
"MB.0439"	-1073.90429391614	149.782102615702	-924.122191300439	0.891868453552989
"MB.0481"	666.773222209207	1187.14343837325	1853.91666058245	0.639367717589631
"MB.0529"	639.710903319537	799.174668655133	1438.88557197467	0.684995421277701
"MB.0224"	1239.39380994092	1063.23282621856	2302.62663615948	0.587373964821009
"MB.0302"	1434.33905255391	1428.23770812211	2862.57676067603	0.518944803879359
"MB.0126"	799.498895835875	898.434750224925	1697.9336460608	0.656803734702674
"MB.0220"	1462.43671051209	2752.07448511518	4214.51119562726	0.340235915971012
"MB.0192"	1073.73206984427	2768.78108435771	3842.51315420199	0.391050556177478
"MB.0121"	794.487837363962	1075.12675201788	1869.61458938184	0.637594263010462
"MB.0239"	1448.82273112723	1512.53186861049	2961.35459973772	0.506496454740798
"MB.0364"	1254.27278545181	1113.7585085916	2368.03129404342	0.579577062220535
"MB.0232"	670.420223037402	775.312473523612	1445.73269656101	0.684262828143433
"MB.0884"	-73.6120426353304	1040.29555468696	966.683512051627	0.733808533460279
"MB.0238"	705.777342603665	2063.8712603328	2769.64860293647	0.530556403498146
"MB.0194"	1161.23220733972	822.790518159994	1984.02272549971	0.624567493150181
"MB.0882"	544.403742098423	678.598820520914	1223.00256261934	0.707734676109099
"MB.0010"	989.165373247455	753.261410712357	1742.42678395981	0.65186492796645
"MB.0236"	1146.55619855082	1327.33254152588	2473.88874007671	0.566844891032878
"MB.0377"	1437.9943780984	1693.87761900566	3131.87199710406	0.484758158932422
"MB.0123"	652.42311164395	925.411546654748	1577.8346582987	0.669994441615839
"MB.0504"	1207.23412287865	1137.84162468462	2345.07574756327	0.582319718958557
"MB.0475"	1191.32844032821	2027.49189048047	3218.82033080868	0.473555839049991
"MB.0321"	-388.838342030206	-12.2215552917313	-401.059897321938	0.854548068156597
"MB.0482"	981.218415994908	1263.87666688757	2245.09508288248	0.594187580787862
"MB.0101"	873.952774685006	2007.07857021354	2881.03134489855	0.516627297777865
"MB.0662"	1084.33133289733	2108.12250711292	3192.45384001025	0.47696109952484
"MB.0291"	978.551830831992	1102.60174305774	2081.15357388973	0.613369556273761
"MB.0465"	947.397173813729	1086.12518908582	2033.52236289955	0.618876543658202
"MB.0630"	-184.160270953092	-11.6315985232823	-195.791869476374	0.838513364695824
"MB.0036"	680.432351511261	534.854802047559	1215.28715355882	0.708534331760765
"MB.0166"	888.609334189451	600.780680614911	1489.39001480436	0.679575585910949
"MB.0180"	681.679456130048	324.602417665385	1006.28187379543	0.729847346287623
"MB.0525"	923.729155131307	703.843538412471	1627.57269354378	0.664556642898827
"MB.0307"	1288.38009738018	2390.33342203647	3678.71351941665	0.413064647065922
"MB.0002"	373.328927225636	39.1595012211196	412.488428446756	0.786586102397514
"MB.0466"	782.848414200404	801.393768682471	1584.24218288288	0.669295912710345
"MB.0632"	1291.46720172248	509.640940092636	1801.10814181512	0.645308722492328
"MB.0120"	1090.69223693602	1557.82586815452	2648.51810509053	0.545543422769761
"MB.0507"	1029.22489384299	1823.14414176866	2852.36903561165	0.52022504395278
"MB.0287"	491.028789922698	467.873810800064	958.902600722762	0.734583979826248
"MB.0869"	229.957616969155	1225.56177979295	1455.5193967621	0.683214521658127
"MB.4633"	868.604568901535	820.311044466537	1688.91561336807	0.657801342372645
"MB.4627"	425.934077553228	261.232505660283	687.16658321351	0.761057019597513
"MB.4004"	85.2111019218423	836.597588030919	921.808689952762	0.738267571617096
"MB.4708"	960.006321359956	1373.9089475296	2333.91526888956	0.583650751223256
"MB.4618"	649.282793347112	1187.4484025764	1836.73119592351	0.641305331779475
"MB.4641"	453.623494741814	410.026178547445	863.649673289259	0.743998919819179
"MB.4622"	838.984227352177	1837.12601040815	2676.11023776033	0.542144551292825
"MB.4634"	487.624219364333	367.334027485516	854.958246849849	0.744850779574057
"MB.4688"	352.763226364225	1632.09895003151	1984.86217639574	0.624471255890791
"MB.4665"	74.5013808437476	664.129141883394	738.630522727141	0.756134983405945
"MB.4666"	510.956512683284	250.763004457468	761.719517140752	0.753912701550691
"MB.4640"	720.086283969424	906.50476124273	1626.59104521215	0.664664308935544
"MB.4691"	719.948447361916	1074.58864083275	1794.53708819466	0.64604526644719
"MB.4671"	29.8099816322686	421.760324207266	451.570305839535	0.783030836473742
"MB.4667"	885.206211738378	2199.77947077742	3084.9856825158	0.490766280898334
"MB.4721"	612.431697168762	328.763723530242	941.195420699004	0.7363451057224
"MB.4723"	240.450346943559	446.733666908356	687.184013851914	0.761055359859544
"MB.4718"	1080.99213023726	752.024159643622	1833.01628988088	0.641723641271212
"MB.4716"	929.006429458255	1729.62017739044	2658.62660684869	0.544299266715939
"MB.4729"	-538.406105533514	268.047955211567	-270.358150321947	0.844426994098735
"MB.4717"	-0.771214977930406	641.952651240127	641.181436262196	0.765418327685187
"MB.4724"	895.325969578089	1577.33119555726	2472.65716513535	0.566993813523219
"MB.4770"	945.559042151832	1952.1879229724	2897.74696512423	0.514524896263364
"MB.4752"	444.542806225341	564.326016419989	1008.86882264533	0.729587703595601
"MB.4762"	742.299743282052	26.2069257414064	768.506669023459	0.75325780001717
"MB.5169"	814.29072822095	648.303383185406	1462.59411140636	0.682455832477221
"MB.4796"	-21.7118066362983	420.055245986883	398.343439350585	0.787866493484681
"MB.4790"	450.781287545129	-69.2386577366027	381.542629808526	0.789382873448765
"MB.4797"	271.294359626563	552.250722412203	823.545082038766	0.747919511494457
"MB.4800"	206.077655046162	0.179964410883478	206.257619457046	0.804915409124909
"MB.5541"	1252.29363296455	1327.31873966221	2579.61237262676	0.553992210911152
"MB.5549"	406.36099160587	1592.849352814	1999.21034441987	0.622824872471657
"MB.5519"	599.902711595782	1057.13815590343	1657.04086749921	0.661318193983026
"MB.5495"	954.249282677228	1142.72944483448	2096.97872751171	0.611533247115889
"MB.4832"	698.112222053374	504.462801029551	1202.57502308293	0.70984988478585
"MB.4745"	570.943574215884	1438.09434139111	2009.03791560699	0.62169561119176
"MB.4825"	499.580313297493	158.809170583426	658.389483880919	0.763790360574027
"MB.4814"	78.4837690290227	408.432496331017	486.916265360039	0.779793230074933
"MB.4757"	530.385567390536	1454.42904152223	1984.81460891277	0.62447670942829
"MB.4694"	54.3337436955918	1276.62307446645	1330.95681816204	0.696451125973908
"MB.4698"	846.89651957272	1190.80316281001	2037.69968238273	0.618394780039131
"MB.4715"	198.4299459434	1352.3420883621	1550.7720343055	0.672938181417758
"MB.4685"	-714.26696240482	-466.475467081362	-1180.74242948618	0.908269182779669
"MB.4712"	132.1331300769	864.159577775076	996.292707851976	0.730848934598106
"MB.4672"	-230.553355571752	-281.109406684261	-511.662762256013	0.86286720084197
"MB.4704"	932.451302567269	689.780675805003	1622.23197837227	0.665142239533681
"MB.4655"	125.713894962351	1415.90125513738	1541.61515009973	0.673931820321217
"MB.4651"	487.87840953361	963.263348937593	1451.1417584712	0.683683608633617
"MB.4661"	513.001460219029	610.388712914793	1123.39017313382	0.717988738131637
"MB.4649"	272.475127911799	960.636330449435	1233.11145836123	0.706685576295227
"MB.4642"	72.7826311146946	222.574899595709	295.357530710403	0.7970859452413
"MB.4674"	4.75805342170094	-3.64531763143172	1.11273579026922	0.822416467719611
"MB.4648"	122.064897573215	249.23008398536	371.294981558575	0.790305432235226
"MB.5197"	320.1214108105	530.318052862872	850.439463673373	0.745293193365114
"MB.5152"	553.958810330552	1091.88696746229	1645.84577779284	0.662549955827246
"MB.5201"	-72.5851797665442	34.7659283391694	-37.8192514273748	0.825654069261611
"MB.5189"	742.820931482168	900.653826149122	1643.47475763129	0.662810602517924
"MB.5281"	837.400981741824	353.036451627598	1190.43743336942	0.711103673189669
