"StromalScore"	"ImmuneScore"	"ESTIMATEScore"	"TumorPurity"
"TCGA.A2.A0ES.01A.11R.A115.07"	965.570562289626	132.012214696487	1097.58277698611	0.720620392879988
"TCGA.A2.A0ET.01A.31R.A034.07"	-831.626462662042	-54.9077354682457	-886.534198130288	0.889359362255555
"TCGA.A2.A0EU.01A.22R.A056.07"	68.6027957904495	-547.615168728016	-479.012372937567	0.860434923206198
"TCGA.A2.A0EV.01A.11R.A034.07"	848.134203928663	513.966995655358	1362.10119958402	0.693163235724766
"TCGA.A2.A0EW.01A.21R.A115.07"	1271.7902346301	419.487809413303	1691.2780440434	0.657540113031328
"TCGA.A2.A0EX.01A.21R.A034.07"	882.012400552081	-95.5529794919291	786.459421060152	0.751521911887885
"TCGA.A2.A0EY.01A.11R.A034.07"	190.084573227639	320.739987541992	510.824560769631	0.777591379881227
"TCGA.A2.A0ST.01A.12R.A084.07"	520.125210945197	2662.71034716483	3182.83555811002	0.478201535107289
"TCGA.A2.A0SU.01A.11R.A084.07"	305.747921057075	-90.8077992012205	214.940121855854	0.804158486154585
"TCGA.A2.A0SV.01A.11R.A084.07"	672.830858958722	722.618793861587	1395.44965282031	0.689626603876926
"TCGA.A2.A0SW.01A.11R.A084.07"	651.607596496315	1170.81037693167	1822.41797342798	0.642915994108131
"TCGA.A2.A0SX.01A.12R.A084.07"	772.070048099255	1407.02653377288	2179.09658187214	0.601951741576528
"TCGA.A2.A0SY.01A.31R.A084.07"	1118.18739699834	642.383892082256	1760.5712890806	0.649842866412268
"TCGA.A2.A0T0.01A.22R.A084.07"	227.933715124668	-39.2184324908348	188.715282633833	0.806440723871953
"TCGA.A2.A0T1.01A.21R.A084.07"	1313.79178868463	1650.72842311809	2964.52021180272	0.506095737639481
"TCGA.A2.A0T2.01A.11R.A084.07"	-36.2779826976999	-30.7890592942104	-67.0670419919102	0.828068596622789
"TCGA.A2.A0T3.01A.21R.A115.07"	-360.297812340003	-949.713054345046	-1310.01086668505	0.916044122735499
"TCGA.A2.A0T4.01A.31R.A084.07"	1125.13535777603	579.48740868955	1704.62276646557	0.656063016251056
"TCGA.A2.A0T5.01A.21R.A084.07"	228.782304584089	-409.563599114488	-180.781294530398	0.83731075120184
"TCGA.A2.A0T6.01A.11R.A084.07"	1607.63331972098	846.918359807959	2454.55167952894	0.569180994257026
"TCGA.A2.A0T7.01A.21R.A084.07"	618.61456327187	-70.5297247757179	548.084838496152	0.774140786987788
"TCGA.A2.A0YC.01A.11R.A109.07"	590.05211094561	43.6108831907884	633.662994136399	0.766128077410236
"TCGA.A2.A0YD.01A.11R.A109.07"	1404.58182130397	685.055092704587	2089.63691400856	0.612385582764862
"TCGA.A2.A0YE.01A.11R.A109.07"	-153.563171597895	-681.08931793107	-834.652489528964	0.885851670825996
"TCGA.A2.A0YF.01A.21R.A109.07"	30.1488590688986	211.439653600725	241.588512669624	0.801827181918102
"TCGA.A2.A0YG.01A.21R.A109.07"	-332.187811214277	-421.475569484916	-753.663380699193	0.880273422870927
"TCGA.A2.A0YH.01A.11R.A109.07"	1043.08284869993	1154.83621762068	2197.91906632061	0.599743163592319
"TCGA.A2.A0YI.01A.31R.A10J.07"	991.246256521172	1268.27529902603	2259.52155554721	0.592482976738867
"TCGA.A2.A0YJ.01A.11R.A109.07"	-741.364564542431	-804.075307097805	-1545.43987164024	0.929354950812334
"TCGA.A2.A0YK.01A.22R.A109.07"	1201.33975822369	1566.3968437062	2767.73660192989	0.530794283579791
"TCGA.A2.A0YL.01A.21R.A109.07"	792.307221137624	99.9641176471894	892.271338784813	0.741185114756699
"TCGA.A2.A0YM.01A.11R.A109.07"	24.1828372632655	596.435060092382	620.617897355647	0.767357335178907
"TCGA.A2.A0YT.01A.11R.A109.07"	-303.422797024167	-372.08821024982	-675.511007273987	0.874772602251168
"TCGA.A2.A1FV.01A.11R.A13Q.07"	70.0826459436166	-1043.32271560204	-973.240069658426	0.895106260939159
"TCGA.A2.A1FW.01A.11R.A13Q.07"	184.295521707889	-604.701362001169	-420.40584029328	0.856019513264213
"TCGA.A2.A1FX.01A.11R.A13Q.07"	594.026728060849	100.432693755549	694.459421816398	0.76036216370736
"TCGA.A2.A1FZ.01A.51R.A14D.07"	1031.75231469404	316.574011772349	1348.32632646639	0.694619230136053
"TCGA.A2.A1G0.01A.11R.A13Q.07"	899.381122325713	304.48687675057	1203.86799907628	0.709716190115802
"TCGA.A2.A1G1.01A.21R.A13Q.07"	788.276845193162	865.758040974563	1654.03488616773	0.661649108533787
"TCGA.A2.A1G4.01A.11R.A13Q.07"	-505.393922000624	-334.990348745172	-840.384270745796	0.886241721353612
"TCGA.A2.A1G6.01A.11R.A13Q.07"	470.764456217937	-34.0041409174362	436.760315300501	0.784381135358474
"TCGA.A2.A259.01A.11R.A16F.07"	613.605482214075	338.661416906376	952.266899120452	0.735244537435125
"TCGA.A2.A25A.01A.12R.A16F.07"	1314.38988642911	528.311234324203	1842.70112075332	0.640632701039086
"TCGA.A2.A25B.01A.11R.A169.07"	530.123681189215	132.153460675564	662.277141864779	0.763421893517987
"TCGA.A2.A25C.01A.11R.A169.07"	589.403266037032	-97.929480770361	491.473785266671	0.779374242352089
"TCGA.A2.A25D.01A.12R.A16F.07"	406.663323481562	1383.4677549477	1790.13107842927	0.646538795846362
"TCGA.A2.A25E.01A.11R.A169.07"	2.63806574145265	-529.074363007751	-526.436297266299	0.863961239769909
"TCGA.A2.A25F.01A.11R.A169.07"	2006.77614210772	2969.74596684554	4976.52210895326	0.233147766929673
"TCGA.A2.A3KC.01A.11R.A213.07"	1015.5282126394	210.730336874195	1226.2585495136	0.707396940254857
"TCGA.A2.A3KD.01A.12R.A213.07"	95.1046095920181	-236.840156416055	-141.735546824037	0.834163468688172
"TCGA.A2.A3XS.01A.11R.A22U.07"	-28.3107894632315	191.671279870763	163.360490407532	0.808635883171455
"TCGA.A2.A3XT.01A.11R.A22U.07"	122.775646428692	1197.26727986971	1320.0429262984	0.697599857216019
"TCGA.A2.A3XU.01A.12R.A22U.07"	-1325.7136334367	-1100.44633883096	-2426.15997226766	0.969195048943514
"TCGA.A2.A3XV.01A.21R.A239.07"	31.6905742827652	-70.1260586853021	-38.4354844025368	0.825705098968743
"TCGA.A2.A3XW.01A.11R.A239.07"	487.929373243388	788.776684158527	1276.70605740191	0.702143539672888
"TCGA.A2.A3XX.01A.21R.A239.07"	-73.9326707567974	183.329232602522	109.396561845725	0.813270628100489
"TCGA.A2.A3XY.01A.11R.A239.07"	992.685690838773	953.026140148838	1945.71183098761	0.628949457726388
"TCGA.A2.A3XZ.01A.42R.A239.07"	-119.498976712584	1345.70344778775	1226.20447107517	0.707402551003783
"TCGA.A2.A3Y0.01A.11R.A239.07"	-534.784329415989	854.498509194417	319.714179778428	0.794921869747545
"TCGA.A2.A4RW.01A.21R.A266.07"	599.297774584326	-72.2973424436366	527.00043214069	0.776096218887538
"TCGA.A2.A4RX.01A.11R.A266.07"	964.994962396645	227.741960500555	1192.7369228972	0.710866313775614
"TCGA.A2.A4RY.01A.31R.A266.07"	780.773719406351	186.488255015687	967.261974422038	0.733750845604434
"TCGA.A2.A4S0.01A.21R.A266.07"	-634.628708769861	-713.043994918668	-1347.67270368853	0.918247398367668
"TCGA.A2.A4S1.01A.21R.A266.07"	1469.43560198474	1483.92159622423	2953.35719820898	0.507508313665141
"TCGA.A2.A4S2.01A.12R.A266.07"	554.746134156969	766.63195969955	1321.37809385652	0.697459421491112
"TCGA.A2.A4S3.01A.21R.A266.07"	-160.965531620784	380.798496069857	219.832964449073	0.803731362520757
"TCGA.A7.A0CD.01A.11R.A00Z.07"	-64.9656275543779	-729.357479691513	-794.32310724589	0.883089523855481
"TCGA.A7.A0CE.01A.11R.A00Z.07"	-519.221520140493	-577.108975959789	-1096.33049610028	0.903015497388973
"TCGA.A7.A0CG.01A.12R.A056.07"	1134.54128448254	841.995519012488	1976.53680349503	0.62542528298647
"TCGA.A7.A0CH.01A.21R.A00Z.07"	241.721652755786	-492.164731609183	-250.443078853397	0.842857461405752
"TCGA.A7.A0CJ.01A.21R.A00Z.07"	-560.967778886102	-525.297882106249	-1086.26566099235	0.902379808839242
"TCGA.A7.A0D9.01A.31R.A056.07"	-2.62478537406672	-902.959222305454	-905.584007679521	0.890634372530838
"TCGA.A7.A0DA.01A.31R.A115.07"	324.529350139667	-517.509407500872	-192.980057361205	0.838288398319437
"TCGA.A7.A0DB.01A.11R.A00Z.07"	748.440526761234	220.571713396772	969.012240158006	0.733576266029906
"TCGA.A7.A13D.01A.13R.A12P.07"	-133.269502854421	-736.533389653329	-869.80289250775	0.888233793840422
"TCGA.A7.A13E.01A.11R.A12P.07"	-313.751164590752	-871.933606354285	-1185.68477094504	0.90857247395102
"TCGA.A7.A13F.01A.11R.A12P.07"	-36.7846162842471	-270.783347612959	-307.567963897206	0.847340200159071
"TCGA.A7.A13G.01A.11R.A13Q.07"	-293.160272801014	-852.154847153224	-1145.31511995424	0.906081169498253
"TCGA.A7.A13H.01A.11R.A22K.07"	637.429699104647	1039.16594488806	1676.59564399271	0.659162358983439
"TCGA.A7.A26E.01A.11R.A169.07"	796.622768405379	-254.380334516029	542.24243388935	0.774683372828667
"TCGA.A7.A26F.01A.21R.A169.07"	961.424368870512	728.867112032763	1690.29148090328	0.657649213358568
"TCGA.A7.A26G.01A.21R.A169.07"	1547.45710033277	818.962368021137	2366.41946835391	0.579769853273604
"TCGA.A7.A26H.01A.11R.A169.07"	902.072112968252	292.653998771093	1194.72611173935	0.710660919086928
"TCGA.A7.A26I.01A.11R.A169.07"	786.424198639558	-65.4873801858293	720.936818453728	0.757832099601373
"TCGA.A7.A26J.01A.11R.A169.07"	662.527879759942	-85.8845454576287	576.643334302313	0.771480364835102
"TCGA.A7.A2KD.01A.31R.A21T.07"	776.327006384141	559.103005976383	1335.43001236052	0.695979787594278
"TCGA.A7.A3IY.01A.21R.A21T.07"	764.371063861983	927.382967914394	1691.75403177638	0.657487470396781
"TCGA.A7.A3IZ.01A.11R.A213.07"	-517.736403421529	-544.863536850869	-1062.5999402724	0.900877339087958
"TCGA.A7.A3J0.01A.11R.A213.07"	-792.43898739374	-132.001033851918	-924.440021245658	0.891889553834396
"TCGA.A7.A3J1.01A.11R.A213.07"	820.377195744622	1197.38277517401	2017.75997091863	0.620692298222923
"TCGA.A7.A3RF.01A.11R.A22K.07"	-382.876480281802	-910.812306748112	-1293.68878702991	0.91508055610384
"TCGA.A7.A425.01A.11R.A24H.07"	688.878008228913	438.398474542535	1127.27648277145	0.717591546349307
"TCGA.A7.A426.01A.22R.A24H.07"	605.451871152302	-50.662371067586	554.789500084716	0.773517421505992
"TCGA.A7.A4SA.01A.11R.A266.07"	700.085550081894	1058.69143716482	1758.77698724671	0.650043032781695
"TCGA.A7.A4SB.01A.21R.A266.07"	60.3601105477823	-785.312559494367	-724.952448946585	0.878266003595785
"TCGA.A7.A4SC.01A.12R.A266.07"	668.647884159412	113.315880352529	781.963764511941	0.751957096363822
"TCGA.A7.A4SD.01A.11R.A266.07"	351.515951267243	830.370351947344	1181.88630321459	0.711985632504162
"TCGA.A7.A4SE.01A.11R.A266.07"	616.776905302946	-140.496419092015	476.280486210931	0.78076965419626
"TCGA.A7.A4SF.01A.11R.A266.07"	-304.60032427164	-186.957761528921	-491.558085800561	0.861371852205798
"TCGA.A7.A56D.01A.11R.A27Q.07"	721.894159726531	555.996483103281	1277.89064282981	0.702019717917956
"TCGA.A7.A5ZV.01A.11R.A28M.07"	-431.122460568992	86.3834048307215	-344.73905573827	0.850225135391457
"TCGA.A7.A5ZW.01A.12R.A29R.07"	1178.75912659313	169.418603576974	1348.17773017011	0.694634921187851
"TCGA.A7.A5ZX.01A.12R.A29R.07"	674.653831184032	-509.67541174357	164.978419440461	0.808496140865975
"TCGA.A7.A6VV.01A.22R.A33J.07"	806.991697377215	493.680808764916	1300.67250614213	0.699634261616623
"TCGA.A7.A6VW.01A.21R.A33J.07"	-239.242440591128	274.537221092306	35.2947805011781	0.819551726636818
"TCGA.A7.A6VX.01A.12R.A33J.07"	473.950384561702	-296.147787686867	177.802596874835	0.807386890024665
"TCGA.A7.A6VY.01A.12R.A33J.07"	404.767115123951	930.377644217217	1335.14475934117	0.696009853530984
"TCGA.A8.A06N.01A.11R.A00Z.07"	-1648.31661810912	-951.983061475247	-2600.29967958437	0.975173446797184
"TCGA.A8.A06O.01A.11R.A00Z.07"	341.224861418533	-64.7162884691063	276.508572949426	0.798753673322201
"TCGA.A8.A06P.01A.11R.A00Z.07"	1213.86350687462	13.8812348714208	1227.74474174604	0.707242727317429
"TCGA.A8.A06Q.01A.11R.A034.07"	-1158.25480262804	-882.14575128164	-2040.40055390968	0.953702681174329
"TCGA.A8.A06R.01A.11R.A00Z.07"	952.926021064492	450.577417316407	1403.5034383809	0.688770012475335
"TCGA.A8.A06T.01A.11R.A00Z.07"	184.264021403211	-62.3479905780463	121.916030825164	0.812199916737946
"TCGA.A8.A06U.01A.11R.A00Z.07"	-242.857637832353	103.611037142984	-139.246600689369	0.83396191705439
"TCGA.A8.A06X.01A.21R.A00Z.07"	128.901278184987	15.7329593713625	144.634237556349	0.810249969227745
"TCGA.A8.A06Y.01A.21R.A00Z.07"	-943.938142050408	-914.184302560299	-1858.12244461071	0.945315294644068
"TCGA.A8.A06Z.01A.11R.A00Z.07"	-765.87407539461	-575.545866193728	-1341.41994158834	0.917883543175652
"TCGA.A8.A075.01A.11R.A084.07"	476.825926213069	469.971597152886	946.797523365955	0.735788467555004
"TCGA.A8.A076.01A.21R.A00Z.07"	729.741809076482	71.2998783919808	801.041687468462	0.75010808108098
"TCGA.A8.A079.01A.21R.A00Z.07"	-424.862857126149	-241.636088013229	-666.498945139377	0.874130863794163
"TCGA.A8.A07B.01A.11R.A00Z.07"	513.913982302516	-415.372454006682	98.541528295834	0.814196767793744
"TCGA.A8.A07C.01A.11R.A034.07"	-36.0477375531731	299.555062472157	263.507324918984	0.799900442017878
"TCGA.A8.A07E.01A.11R.A034.07"	1312.67824910674	279.147772730622	1591.82602183736	0.668468380522634
"TCGA.A8.A07F.01A.11R.A00Z.07"	324.322129923382	16.7972363711756	341.119366294557	0.793011640426392
"TCGA.A8.A07G.01A.11R.A034.07"	1094.92349437836	24.0474831825207	1118.97097756088	0.718440108439305
"TCGA.A8.A07I.01A.11R.A00Z.07"	934.569041431448	324.475923555332	1259.04496498678	0.703987089749985
"TCGA.A8.A07J.01A.11R.A00Z.07"	1650.5457408543	1077.14327176163	2727.68901261593	0.535767134687664
"TCGA.A8.A07L.01A.11R.A00Z.07"	91.5122683549153	-830.803850241407	-739.291581886492	0.879270523399065
"TCGA.A8.A07O.01A.11R.A00Z.07"	-408.211135536969	216.4931377214	-191.717997815569	0.838187377511268
"TCGA.A8.A07P.01A.11R.A00Z.07"	370.434608473224	-52.487019973419	317.947588499805	0.795079172556995
"TCGA.A8.A07R.01A.21R.A034.07"	-781.332672667551	-651.190949742179	-1432.52362240973	0.92310836937389
"TCGA.A8.A07S.01A.11R.A034.07"	38.6967837570582	-248.235541931918	-209.53875817486	0.839611163400241
"TCGA.A8.A07U.01A.11R.A034.07"	733.532855437943	1862.47136091803	2596.00421635597	0.551987451291876
"TCGA.A8.A07W.01A.11R.A00Z.07"	261.147096539085	101.544058020524	362.69115455961	0.791078622839772
"TCGA.A8.A07Z.01A.11R.A00Z.07"	-427.42332491329	103.484417499299	-323.938907413991	0.848613900906808
"TCGA.A8.A081.01A.11R.A00Z.07"	-467.823012650589	633.460985774766	165.637973124176	0.808439161406437
"TCGA.A8.A082.01A.11R.A00Z.07"	179.860056798792	-80.4965297648771	99.3635270339148	0.814126708064449
"TCGA.A8.A083.01A.21R.A00Z.07"	-929.900312578235	-619.015510564511	-1548.91582314275	0.929543200110473
"TCGA.A8.A084.01A.21R.A00Z.07"	66.5099993345759	-553.785095177472	-487.275095842896	0.861052321588153
"TCGA.A8.A085.01A.11R.A00Z.07"	177.2677395828	-1059.68921084848	-882.421471265676	0.889083182956688
"TCGA.A8.A086.01A.11R.A00Z.07"	775.631272561669	-383.750298901204	391.880973660465	0.788450339732126
"TCGA.A8.A08A.01A.11R.A32Y.07"	466.357006103085	314.261698475654	780.618704578739	0.752087236003062
"TCGA.A8.A08B.01A.11R.A00Z.07"	-678.65168676619	47.9700074821668	-630.681679284024	0.871565247879858
"TCGA.A8.A08C.01A.11R.A00Z.07"	-173.212624578941	-514.896677690822	-688.109302269763	0.875667146130575
"TCGA.A8.A08F.01A.11R.A00Z.07"	715.388221811602	956.570119106784	1671.95834091839	0.659674094804744
"TCGA.A8.A08G.01A.11R.A00Z.07"	279.634716299386	-7.56018724927042	272.074529050115	0.799145103088907
"TCGA.A8.A08H.01A.21R.A00Z.07"	1885.3454578845	2180.33946724073	4065.68492512523	0.360695739009161
"TCGA.A8.A08I.01A.11R.A00Z.07"	-45.9416475682219	1711.93349575341	1665.99184818519	0.660332059735304
"TCGA.A8.A08J.01A.11R.A00Z.07"	562.857096465886	-85.2100280028465	477.64706846304	0.780644300788254
"TCGA.A8.A08L.01A.11R.A00Z.07"	-10.1422828912202	489.109418539974	478.967135648754	0.780523184271642
"TCGA.A8.A08O.01A.21R.A056.07"	360.162172878768	-873.24268734786	-513.080514469092	0.862972367126412
"TCGA.A8.A08P.01A.11R.A00Z.07"	904.789847762625	1260.27326291821	2165.06311068084	0.603595400833741
"TCGA.A8.A08R.01A.11R.A034.07"	417.854346204169	895.61926192337	1313.47360812754	0.698290441521086
"TCGA.A8.A08S.01A.11R.A034.07"	-66.0459478582675	-270.517891228763	-336.56383908703	0.849592806063699
"TCGA.A8.A08T.01A.21R.A00Z.07"	252.77394444756	-380.378053154135	-127.604108706575	0.833017645377844
"TCGA.A8.A08X.01A.21R.A00Z.07"	1002.97331983272	796.236365879345	1799.20968571206	0.645521580564762
"TCGA.A8.A08Z.01A.21R.A00Z.07"	1470.75289679822	714.510150534213	2185.26304733243	0.601228690959816
"TCGA.A8.A090.01A.11R.A00Z.07"	566.191225897494	349.60836264055	915.799588538044	0.738862245137689
"TCGA.A8.A091.01A.11R.A00Z.07"	94.8849499829912	-349.999329761668	-255.114379778677	0.843226259808544
"TCGA.A8.A092.01A.11R.A00Z.07"	36.8911264212479	-281.578996461767	-244.687870040519	0.84240254379205
"TCGA.A8.A093.01A.11R.A00Z.07"	544.544563776123	-771.47409363448	-226.929529858357	0.840995056460974
"TCGA.A8.A094.01A.11R.A00Z.07"	509.861921368727	1007.85219259422	1517.71411396295	0.676519646819738
"TCGA.A8.A095.01A.11R.A00Z.07"	141.206538729228	-315.758327292848	-174.55178856362	0.836810463288833
"TCGA.A8.A096.01A.11R.A00Z.07"	1308.46240602078	1309.01211776921	2617.47452378998	0.549356751657562
"TCGA.A8.A097.01A.11R.A034.07"	838.818213317932	112.707708483251	951.525921801183	0.735318255484919
"TCGA.A8.A099.01A.11R.A00Z.07"	126.898575476484	-141.354543436134	-14.4559679596497	0.82371439683376
"TCGA.A8.A09A.01A.11R.A00Z.07"	767.714011769172	-0.810638454412767	766.903373314759	0.753412571676131
"TCGA.A8.A09B.01A.11R.A00Z.07"	327.073297198289	-400.303469212251	-73.2301720139626	0.82857544329229
"TCGA.A8.A09C.01A.11R.A00Z.07"	32.8821204311477	-818.066284089324	-785.184163658176	0.882459295828203
"TCGA.A8.A09D.01A.11R.A00Z.07"	1425.05057468948	482.73340637165	1907.78398106113	0.633268017421949
"TCGA.A8.A09E.01A.11R.A00Z.07"	-360.364256511026	-676.841540258337	-1037.20579676936	0.899253045694331
"TCGA.A8.A09G.01A.21R.A00Z.07"	12.7156500358637	538.171748920257	550.88739895612	0.773880310280549
"TCGA.A8.A09I.01A.22R.A034.07"	328.205531549201	592.509502746594	920.715034295795	0.738375844889547
"TCGA.A8.A09K.01A.11R.A00Z.07"	-773.48299169521	182.851597295687	-590.631394399524	0.868667890364682
"TCGA.A8.A09M.01A.11R.A00Z.07"	88.289647761659	646.044343317589	734.333991079248	0.756547560540753
"TCGA.A8.A09N.01A.11R.A00Z.07"	188.375205597357	-282.097006141486	-93.7218005441297	0.83025576641711
"TCGA.A8.A09Q.01A.11R.A00Z.07"	756.189021943144	937.525220018912	1693.71424196206	0.657270643951651
"TCGA.A8.A09R.01A.11R.A00Z.07"	686.84185563866	548.924398028098	1235.76625366676	0.706409803927715
"TCGA.A8.A09T.01A.11R.A00Z.07"	384.361179941382	-159.767925788047	224.593254153334	0.803315412276358
"TCGA.A8.A09V.01A.11R.A034.07"	563.911932591028	-713.550720374862	-149.638787783834	0.834802724671197
"TCGA.A8.A09W.01A.11R.A00Z.07"	579.532322641889	47.7965770187118	627.3288996606	0.766725299151027
"TCGA.A8.A09X.01A.11R.A00Z.07"	951.283476224315	1206.34239313721	2157.62586936153	0.604465443923518
"TCGA.A8.A09Z.01A.11R.A00Z.07"	-243.081900915811	728.563321437228	485.481420521417	0.779925067833315
